a,b,c,d,e,y
-0.875051165,-0.284581559,0.970383009,-0.793892724,-0.339916421,0
-0.593420699,-0.968184941,0.574221848,0.090009435,-1.562994789,0
-0.955614337,-0.374356371,1.789578021,-0.268034898,0.04185685,0
-0.933095788,-0.450464962,1.907687737,-0.326039379,-0.034450869,0
-0.473803771,-1.316417471,1.216086008,0.412708448,-1.384479846,0
0.27168532,-1.715306251,0.534964747,-0.969490234,0.294721113,0
-0.511991543,-0.879178724,1.096383609,-0.181578853,0.225990879,0
-0.874114633,-0.282442298,0.52939622,-0.584909413,-0.151268334,0
-1.194145946,0.206437774,1.176667399,-0.929467133,-0.535287558,0
-1.518191673,0.579579911,1.60059092,-1.017194673,-0.721656385,0
-0.721134312,-0.58101862,1.23930952,-0.604524128,0.463479945,0
-0.083277012,-1.292573293,0.789887649,-0.746564508,-0.065360561,0
-0.563696103,-0.734481906,1.346834459,-0.591819164,0.140398378,0
0.77460317,-2.153907495,-0.362606666,-1.031634174,0.478170304,0
-0.984678573,-0.210933238,1.970179162,-0.980027401,-0.538755501,0
0.264746476,-1.588241664,0.631994438,-1.65195873,-0.288214646,0
-0.855519149,-0.636942359,1.705237125,-0.307951383,0.026909885,0
-0.553729973,-0.879733463,1.300363924,-0.373959768,0.286043131,0
-0.006275597,-1.476094572,0.848642733,-0.696389384,0.180473366,0
-0.537296997,-0.49242752,0.418157773,-1.203715754,-0.531709076,0
-0.540714704,-0.898924201,1.448622296,-0.50213298,-0.086140765,0
-0.82261526,-0.891420758,1.626236996,0.420836872,-1.249857899,0
-0.118112814,-2.296702996,0.215820858,0.752816575,-3.772141025,0
-0.178930018,-1.183369506,0.632624469,-1.090348775,0.140341151,0
0.432841056,-1.819080898,0.133226553,-0.921837217,0.419499025,0
0.215055153,-1.579615868,0.61325648,-1.334789979,-0.024325097,0
-0.338244135,-1.113269458,1.125735277,-0.42909162,0.04619783,0
0.234565355,-1.722034037,0.011535839,-0.641972788,0.62175488,0
-0.476409907,-1.009197836,1.09988472,-0.252289043,0.244951932,0
-0.139400264,-1.213830062,0.740537096,-0.505965248,0.267420674,0
-1.241076597,0.062062551,2.037339566,-0.291175567,0.270958876,0
0.251776183,-1.315228671,0.151023858,-1.159113794,0.933123085,0
-0.348509352,-1.094291048,1.125026739,-0.406607833,0.100604403,0
-0.913789555,-0.354189846,2.04648339,-1.186192583,-0.747126324,0
-0.476481802,-0.683618951,1.396041904,-1.292909801,-0.367811878,0
-0.297506115,-1.150907564,1.094867037,-0.487331559,0.01353901,0
-0.725964781,-0.656849159,1.547294776,-0.249630783,0.108249567,0
-0.144075902,-1.401527132,0.798451061,-0.338232166,0.281917278,0
-1.034100039,-0.35904377,1.996382715,-0.353863234,-0.108047226,0
-0.898197704,-0.176467502,0.857634982,-0.881928053,-0.408799231,0
0.33757983,-1.666702497,0.244112456,-1.029625318,0.374064098,0
-0.868388036,-0.076908293,0.580191946,-1.003818825,-0.190876917,0
-0.374936867,-1.092561436,1.318916213,-0.506085398,0.06513589,0
-0.822907969,-0.474944589,1.499150956,-0.269820054,0.063903368,0
0.469808986,-1.833887046,-0.017613311,-0.846329583,0.512221775,0
-0.251475618,-1.263055906,0.942423766,-0.453749441,0.117552765,0
0.668496463,-2.131127282,0.169648021,-1.346831181,0.104324317,0
-0.020555439,-1.443549531,0.625341578,-0.295171324,0.336397458,0
-0.566406119,-0.810994722,1.43220578,-0.672213735,0.032167095,0
0.092832723,1.963310385,0.233321934,-7.084435957,3.567895118,1
-0.724942498,-0.768812232,1.677813024,-0.329145517,-0.051554084,0
0.759809959,-2.163845918,-0.370484844,-0.90591336,0.556809063,0
-0.222060301,-1.251759327,0.980902244,-0.464392952,0.060217261,0
-0.518895254,-0.789866872,1.191469009,-0.538377979,0.043443459,0
-0.587212469,-0.532901525,0.308813837,-0.58179249,-0.047663022,0
0.010686428,-1.44725929,0.611176728,-0.644796788,0.19750747,0
-0.453706974,-1.412798602,1.223622117,0.384137177,-1.328118039,0
-0.205331276,-1.711885366,1.010583548,0.604790876,-1.113783095,0
-0.488273607,-1.325212129,1.372054823,0.313113627,-1.448231297,0
0.103143049,-1.956432874,0.723019839,-0.063962067,-1.16971218,0
-0.01933584,-1.354178971,0.764102197,-0.903002698,-0.221116667,1
-0.053493873,-2.045968111,-0.819933442,0.139766653,-3.722237613,0
-0.250127875,-1.308398041,0.894027821,-0.224177146,0.294170037,0
-1.017965988,0.011145578,0.861146291,-0.925869895,-0.271554667,0
-0.723653874,-0.707587115,1.469480859,-0.322261058,0.077118232,0
-0.448503852,-1.045838534,1.214865276,-0.222037989,0.080961564,0
-0.819551623,-0.564343752,1.729874485,-0.25889421,0.132288813,0
0.263963328,-1.579686472,0.192776738,-0.810160028,0.458421156,0
-0.926051356,-0.571692966,0.420277952,-0.148367332,-1.070335461,0
0.285464237,-1.705147592,0.497142789,-1.124767498,0.152947982,0
-0.947260277,-0.263342063,1.935236869,-0.978670132,-0.553688608,0
-0.847504389,-0.535831735,1.632766106,-0.281752298,-0.004781015,0
-0.885729106,-0.509509638,1.912287635,-0.451716955,-0.092712335,0
-0.003757699,-1.39388851,0.456028835,-0.368665826,0.518248041,0
-0.164409657,-1.174718235,0.889593537,-1.520601554,-0.192477273,0
-0.412272264,-1.020178059,1.108126439,-0.248383811,0.335140639,0
-0.349851572,-1.065402495,1.089181202,-0.344471006,0.291045197,0
-0.437250741,-0.334018111,0.977920151,-3.153608728,-1.931086356,1
-0.76579655,-0.609118115,1.510961059,-0.406683792,0.11685733,0
-0.817716613,-0.449059225,1.624480156,-0.555938821,-0.024693516,0
0.638754055,-2.071434448,-0.117672395,-0.908026136,0.508096739,0
0.274715381,-1.654169212,0.54273007,-1.304355996,0.026230976,0
0.362186453,-1.622612113,0.176617074,-1.148129553,0.506383501,0
-1.127927255,-0.140526087,1.924536668,-0.179675779,0.221692464,0
-0.262550167,-1.130657805,0.868165741,-0.30549376,0.335387847,0
-0.297068542,-1.531423269,0.964570826,0.622944181,-1.037446516,0
-0.841666127,-0.257291749,0.78467574,-0.814471527,-0.34158557,0
0.744888905,-2.261864398,-0.504650431,-0.61745852,0.800996247,0
-1.142664124,0.28585912,1.112948309,-1.403254621,-0.652825022,0
-0.105773324,-1.680362874,0.912660993,-0.042565011,-1.406579649,0
-0.8192525,-0.894409382,1.581737021,0.369471788,-1.336221618,0
-0.261265319,-1.190028101,0.853323693,-0.256651807,0.22524787,0
-0.689835607,-0.664184869,1.560722933,-0.477572179,-0.083610503,0
-0.000153924,-1.563017792,0.501678738,-0.193836486,0.393097338,0
0.026107473,-1.533880019,0.750711223,-0.482180514,0.131932053,0
-0.182522018,-1.264398664,0.999199131,-0.611319724,-0.046030715,0
-1.61685238,1.008568802,1.680269766,-1.403053294,-0.087129781,0
0.269023038,-1.828424537,0.297769519,-0.597666776,0.344980493,0
0.12290919,-1.603113778,0.542427165,-0.956944991,0.26260389,0
-0.028014975,-1.461229567,0.609284578,-0.619218925,0.269017922,0
-0.340990677,-1.030682813,1.035968701,-0.632096785,0.112996399,0
-0.553047616,-0.981723129,1.195685778,-0.104224757,0.249702864,0
0.567493946,-1.965534453,-0.128145249,-0.897929129,0.440965948,0
-1.209293873,-0.643734511,2.158502536,0.74006421,-1.280156698,0
0.500883989,-1.66045146,-0.964827141,-1.219448314,0.201636619,0
0.267774646,-2.009125346,0.418031832,-0.257210235,-1.178688237,0
0.052862679,-1.531015718,0.762181071,-0.671744681,-0.010200508,0
-0.369953265,-0.988605617,1.176299981,-0.650198554,0.030353487,0
-0.954665145,-0.36236027,1.682134602,-0.363098945,0.201057991,0
-0.533910284,-0.757850716,1.372983383,-1.057066047,-0.367091494,0
0.056290344,-1.410306715,0.537510835,-0.902006425,0.259783149,0
-1.698823948,-0.370832304,1.012929753,1.12540855,-3.941530542,0
0.614252872,-2.02466591,0.166772493,-1.3136994,0.243455716,0
-1.100986681,0.093656611,1.848161256,-0.68530086,0.568555923,0
-0.332946091,-1.132197936,1.288192868,-0.567864356,0.02583536,0
-0.474647372,-0.697505435,1.490071819,-1.722221199,-0.752586527,1
-0.78287378,-1.013221368,1.683314586,0.595063291,-1.329423436,0
-0.359888742,-0.915321413,0.967968461,-0.611627292,0.431312982,0
-0.88736661,-1.102158184,1.558216595,0.870190511,-1.089890964,0
-0.985033752,-0.680407779,1.003561523,0.23651685,-1.618294567,0
-0.842710219,-0.493304859,1.692055801,-0.364185476,-0.006630569,0
0.033789026,-1.982333029,0.610884557,0.748734872,-0.95710579,0
0.317515072,-1.63210112,0.283144899,-1.034497022,0.445258382,0
0.335511687,-1.612032319,0.20381175,-1.209026344,0.3608255,0
-0.976166801,-0.0354004,0.896478008,-0.807963107,-0.223667834,0
-0.94447831,-0.447097376,1.895019193,-0.368612017,-0.033059837,0
0.554390722,-1.945824244,0.037807006,-1.057418484,0.325138167,0
-1.227130187,-0.12696802,2.020338509,-0.277376105,-0.039769224,0
-0.495544801,-0.887197153,1.195978758,-0.607514379,0.127167811,0
-0.294171937,-1.186144806,0.938837039,-0.425383802,0.195533923,0
-0.695104752,-0.648902004,1.475443454,-0.390534334,0.059253373,0
-0.018416819,-1.317901059,0.704279542,-1.020701583,-0.01570003,0
0.122424091,-2.016443403,0.823700799,-0.030176176,-1.324477748,0
-1.250493143,0.253568545,1.248222777,-0.752653072,-0.351256892,0
-0.595179693,-0.867981725,1.464780953,-0.82493524,-0.213652244,0
0.433518272,-1.762019633,-0.023957278,-0.939991803,0.452523163,0
0.098998526,-1.178679047,0.439320514,-1.250942183,0.720811671,0
-0.935273581,-0.377756614,1.911535405,-0.604898306,-0.082386299,0
-0.251249224,-1.168570531,0.815452253,-0.581515499,0.351977823,0
-0.63829627,-0.795778805,1.386268166,-0.180418702,0.170048598,0
-0.922006729,-0.484104055,1.673104155,-0.281055962,0.028349571,0
-0.002997828,-1.551078447,0.690585506,-0.206419451,0.366442519,0
-0.591056258,-0.914586577,1.282603336,-0.08173627,0.291561157,0
-0.501115874,-0.874457049,1.346689651,-0.668132698,-0.191130501,0
-0.144764226,-1.193307498,0.63828672,-0.535802175,0.348510591,0
-0.918907999,-0.388618984,1.597855018,-0.137042049,0.171132033,0
0.34523953,-1.783979659,0.425876606,-1.084409791,0.20291965,0
0.194735876,-1.621543513,0.474874237,-0.855930027,0.337691398,0
-0.40193903,-1.043883243,1.357432755,-0.569115153,0.02476536,0
-0.492547258,-0.908786141,1.113774192,-0.370804679,0.263087281,0
-0.501361756,-0.914361168,1.298641921,-0.441305793,-0.006082477,0
-0.618869668,-0.832202794,1.637221923,-0.461088276,-0.040222119,0
-0.664434091,-0.621652841,1.325044924,-0.538551203,-0.066850942,0
-0.026262781,-1.876565227,0.432246756,0.624299135,-0.75356612,0
-0.266586555,-1.338351726,1.086168249,-0.312322107,0.205948755,0
0.571605893,-1.936405448,0.005704132,-1.143287692,0.268804372,0
-0.620029198,-0.790141374,1.594974164,-0.615128186,-0.058208036,0
-0.125383054,-1.383416783,0.878855659,-0.327133351,0.20168799,0
-0.460246459,-1.122340227,1.290337023,-0.284411131,0.132299488,0
-0.237376201,-1.135361062,0.672361361,-0.427212055,0.477794524,0
-0.801692786,-0.580984875,1.552494398,-0.579413149,0.160363355,0
0.160685606,-1.676075317,0.39885209,-0.707220729,0.26531521,0
-0.322712287,-1.151131853,0.851583184,-0.278541574,0.268918315,0
-1.235610239,0.368022312,1.10402206,-0.82137659,0.095568652,0
-0.061488191,-1.392884301,0.922580228,-0.778809075,0.106238778,0
-0.501017487,-2.023601669,0.650740305,1.037890168,-3.621592131,0
-0.500781642,-0.982063201,1.012887085,-0.114148456,0.296243358,0
-0.529422387,-1.24970947,1.060898184,0.664944111,-1.001576916,0
-1.392792128,0.087810975,2.286070615,-0.007049384,-1.032510133,0
-0.044533519,-1.288659133,0.802805471,-0.900797571,0.070113205,0
-0.682778609,-0.798997438,1.530719909,-0.159589303,0.117352682,0
-0.540294447,-0.601241769,0.479207812,-0.880636891,-0.288787483,0
0.909967424,-1.891005432,-0.478970522,-2.729534954,0.086151423,1
0.01431303,-1.499999204,0.543554603,-0.232016026,0.414838736,0
-0.861895184,-0.354682185,1.700801584,-0.762285956,-0.112968091,0
-0.347356559,-2.428175739,0.409281895,1.765282706,-4.674152249,0
-0.814970318,-0.272524989,0.584230166,-0.703787775,-0.262818689,0
-1.035814301,0.014873517,0.794590687,-0.648454348,-0.237161069,0
-1.134666018,-0.652945132,2.003139094,0.727070928,-1.357046928,0
-1.275107889,0.215174036,1.263338408,-0.655565099,-0.314485683,0
-0.514392652,-0.98898789,1.006046647,-0.004029279,0.3685838,0
-1.250254389,-0.180721648,1.89069074,-0.114000596,0.099387385,0
-0.365264287,-1.035950779,0.936311143,-0.597505371,-0.021091058,0
-0.470948381,-1.388431879,1.121937453,0.586855217,-0.931950415,0
-0.467523296,-0.939773054,0.889827513,-0.336473781,0.355540548,0
-0.805791115,-0.359817714,1.23223698,-0.497676933,0.556293008,0
-0.654158644,-0.77357368,1.359226656,-0.416233934,0.006859879,0
-0.673535228,-0.940818161,0.982292143,0.273441175,0.648650665,0
-0.612114864,-0.862241108,1.324225237,-0.194462394,0.219597511,0
-0.897809812,-0.47379174,1.59477991,-0.40321453,0.059369701,0
-0.15579971,-1.380115503,0.564393254,-0.345723848,0.317221528,0
0.842147326,-2.231390808,-0.348962177,-1.227960653,0.268209396,0
-0.729213341,-1.207980705,1.478191301,0.908661596,-1.081928042,0
0.515745395,-2.02514544,-0.258521321,-0.88895904,0.494369382,0
-0.170216735,-1.272413172,0.758035862,-0.204332023,0.396307732,0
-0.733752186,-0.405395233,1.499645049,-0.924200009,0.556237142,0
-1.067863218,-0.41672465,1.131592431,0.009939274,-1.833917441,0
-0.378025862,-1.005634063,0.792227162,-0.476137982,0.282723373,0
0.108743366,-1.302047758,-0.574024164,-0.969286546,0.147357746,0
-0.999267831,-1.562537978,0.704094351,1.853564862,-3.13634879,0
-0.409997388,-0.719182508,0.319556121,-1.28173656,-0.448840821,0
-1.065382422,0.055382368,0.875881212,-0.637626478,-0.195330369,0
-0.532024268,-1.304404362,1.01947975,0.17921137,0.605501969,0
-0.062762447,-1.14971062,1.0928511,-2.583619729,-1.455188228,0
-0.30786007,-1.20331064,0.970957864,-0.344171019,0.233181773,0
0.724392179,-2.248693405,-0.474452374,-0.726957159,0.622606368,0
-1.309253383,-0.447274862,2.152410623,0.578726953,-1.492064523,0
-0.774886853,-1.082296796,1.583761328,0.782091428,-1.21180437,0
-0.362118888,-1.518584629,1.185048023,0.563457464,-1.199651172,0
-0.796641667,-0.39819606,0.417969834,-0.447513718,-0.01157742,0
-1.134730819,-0.572836379,2.026476433,0.638770213,-1.298156167,0
-0.675661532,-0.718105333,1.671134782,-0.575739123,-0.026456231,0
0.036407513,-1.956562173,0.575818565,0.721450806,-0.936009277,0
0.62372092,-2.011177906,-0.190309834,-0.825459206,0.613264273,0
-0.416845534,-0.795461984,1.133599846,-0.933463573,0.102816099,0
-1.018709678,-0.227537695,1.708217159,-0.30587966,0.001434125,0
-0.836411503,-0.311551963,1.597329032,-0.668099632,0.301877816,0
-0.299139874,-1.017154381,0.869623214,-0.431095659,0.425342612,0
-0.497755215,-0.698775576,1.262726642,-0.734098978,0.295756792,0
0.438430484,-2.220404213,0.286809602,-0.320488592,-1.201537309,0
-0.727422978,-0.498967858,1.53512288,-0.509527156,0.298498946,0
-0.836734579,-0.412972216,1.518016953,-0.413969187,0.492428422,0
0.572883173,-2.091862416,-0.3042684,-0.642782454,0.657254249,0
-0.999253125,-0.207465406,0.548849354,-0.388182637,0.046991949,0
0.298898501,-2.210134952,0.248722627,0.498770408,-0.843187522,0
-0.274565752,-1.24786077,0.772269601,-0.114118632,0.380770044,0
-1.356958252,0.090576475,2.279716637,-0.379316299,-0.2498149,0
0.22345583,-1.576961169,0.538174651,-1.123625885,-0.22490419,1
0.322125105,-1.725291119,0.006941868,-0.894782651,0.78515717,0
-0.1728083,-1.148051602,1.228414046,-1.384471959,-0.57083844,0
-0.353996602,-1.019608459,0.840361626,-0.660039585,0.12000918,0
0.312259214,-1.823642253,0.070530941,-1.027010002,0.767615376,0
-0.074211269,-1.949238548,0.584586725,0.967746536,-0.769810392,0
-0.6555628,-0.494512005,1.38006104,-1.131297695,0.380895146,0
0.118416128,-1.617912192,0.472889137,-0.98215322,0.371074907,0
-0.769681095,-0.581388789,1.624509186,-0.391027719,-0.027000874,0
-0.621578317,-0.590680061,0.190334106,-0.604927799,0.017084816,0
-1.06362076,-0.778162474,1.944458555,0.533464685,-1.500792958,0
-1.034521059,-0.030031681,0.676824142,-0.603459753,-0.079431222,0
-1.011430112,-1.317242602,1.114362124,1.20605663,-3.501141616,0
0.209486912,-1.596066152,0.589423151,-1.005208504,0.20645257,0
-0.135561602,-1.460507289,0.303410068,-0.230828573,0.610763792,0
-0.45767107,-1.535580805,1.359010675,0.54765634,-1.253994143,0
-0.170246015,-1.167887958,0.663393247,-0.970136111,0.193097195,0
-0.559619427,-0.909540286,1.25578026,-0.183392215,0.308039928,0
0.437517317,-1.811780779,0.172908056,-1.118030185,0.25576133,0
0.427197376,-1.773837536,0.052769277,-1.047671612,0.267513058,0
-0.643102014,-0.912929921,1.375349741,-0.078226229,0.255127388,0
-0.62227896,-0.828149836,1.363030744,-0.286312032,0.282844936,0
-0.146398543,-1.74754649,0.795196615,0.328674419,-1.30509946,0
0.572682398,-2.128795492,-0.294369093,-0.751981101,0.672731943,0
-0.520631749,-0.88120636,1.272220253,-0.681293804,-0.151239608,0
-0.431303404,-1.657173091,0.828903543,1.234478488,-0.728981817,0
0.728064466,-2.196261103,-0.295621367,-1.082700659,0.417467898,0
0.159328801,-1.620934128,0.513437037,-1.035342361,0.252758951,0
-0.633049046,-0.857116912,1.384153081,-0.684827997,0.049628376,0
-0.447022697,-0.973624813,1.473740305,-0.813456512,-0.286681798,0
0.907284341,-2.279506121,-0.41238672,-1.301028239,0.28950913,0
-0.105102291,-1.412726485,0.881760774,-0.392039584,0.094146887,0
-0.455887278,-0.735064268,0.089035995,-0.744820369,-0.132844985,0
-0.762152811,-1.081833063,1.638563315,0.750799851,-1.25556455,0
-0.125857125,-1.380056714,1.124269164,-0.732906028,-0.155138877,0
-0.104804974,-1.330872503,0.770391093,-0.384269153,0.390519083,0
-0.437452353,-1.001352273,1.436396404,-0.593040691,-0.050163546,0
-0.295137567,-0.970251819,0.965285931,-0.805570494,-0.007833216,0
0.4251746,-1.80927632,0.413309837,-1.440750529,-0.038017936,0
-0.123403137,-1.269931338,0.912324186,-1.059070265,-0.195697618,0
-0.30049166,-1.236775914,1.045120042,-0.51175754,0.02023312,0
-0.478243808,-1.082452832,1.057110876,-0.295373175,0.200811018,0
0.244007836,-1.743502803,0.403704772,-0.930016601,0.354216311,0
0.435113707,-1.8425733,-0.066670679,-0.98818841,0.390212456,0
-1.77041385,0.275743456,2.506236409,0.021448988,0.060378624,0
-0.146881975,-1.30882466,0.506139886,-0.290837038,0.524800473,0
-0.931977995,-0.395474813,1.697113618,-0.869312762,-0.30539979,0
0.58685862,-2.072928393,-0.086507364,-1.03999241,0.362432208,0
-0.965359031,-0.591223036,1.761993634,-0.288341199,0.005238979,0
-0.0246833,-1.53993779,0.700003699,-0.429909071,0.199087047,0
0.467696531,-1.892585039,0.064537076,-1.159354784,0.215644429,0
-0.419045009,-0.960369513,1.206205085,-0.490719933,0.062804402,0
-0.76101617,-1.167090159,1.443883561,0.713993011,-1.115924478,0
-0.039073616,-1.455409905,0.627375775,-0.573671604,0.048675431,0
0.677133712,-2.024398834,-0.093325173,-1.287381996,0.303942519,0
-0.683443078,-0.931872867,1.408298927,-0.175069877,0.196525011,0
-0.235872234,-1.279613213,0.696321702,-0.209070471,0.290413502,0
0.107625201,-1.58349554,0.275462036,-0.461468006,0.459108937,0
-0.150820168,-1.740282748,1.23203745,0.028935179,-1.578981695,0
-0.800149951,-0.594922735,1.805039466,-0.60671947,-0.248281467,0
-0.705465072,-0.866831384,1.211054608,0.108353034,0.444284101,0
-0.703339932,-0.708994739,1.183032711,-0.113306822,0.304668512,0
