a,b,c,y
-0.560019637,-0.937454283,1.182822087,0
0.426441629,-1.803238721,0.224947142,0
0.410630321,-1.768733386,0.082087768,0
-0.63974869,-0.930700797,1.416130882,0
-0.620401321,-0.850833569,1.354256625,0
-0.145685478,-1.750911595,0.795567304,0
0.559748006,-2.118554915,-0.309105143,0
-0.523875279,-0.899356198,1.278536264,0
-0.430909927,-1.670735253,0.792834428,0
0.71603244,-2.182373679,-0.296949025,0
0.152306683,-1.61198724,0.614930206,0
-0.636770803,-0.868115333,1.47478161,0
-0.440980696,-0.982094492,1.564333924,0
0.894074984,-2.264360426,-0.425184007,0
-0.101868596,-1.422153084,0.876390529,0
-0.454064609,-0.741953083,0.010745714,0
-0.759328862,-1.107655778,1.621394534,0
-0.116975025,-1.383281691,1.17316763,0
-0.101852079,-1.339250248,0.780227843,0
-0.430544452,-1.016819235,1.46002982,0
-0.300883537,-0.985787826,0.966065749,0
0.419684258,-1.793962487,0.521963998,0
-0.122687922,-1.273554677,0.940804653,0
-0.296990482,-1.240758786,1.11819762,0
-0.479056248,-1.095799239,1.07217207,0
0.238021306,-1.733929825,0.487522597,0
0.418177167,-1.836100738,-0.050917212,0
-1.773744158,0.23439508,2.589954265,0
-0.159335977,-1.321018304,0.494196787,0
-0.938530556,-0.421769922,1.71659946,0
0.576414744,-2.05998055,-0.060348652,0
-0.962076839,-0.608230623,1.86997384,0
-0.021431688,-1.546193534,0.677396336,0
0.454278924,-1.88590066,0.066213123,0
-0.41982702,-0.981197824,1.185239143,0
-0.759513202,-1.189247413,1.411944285,0
-0.042048456,-1.463335271,0.59883208,0
0.666434268,-2.011889726,-0.069813891,0
-0.678768667,-0.945812394,1.467652935,0
-0.240424349,-1.290544069,0.699321896,0
0.096673727,-1.589577623,0.247846344,0
-0.137994871,-1.736382086,1.310086251,0
-0.796386611,-0.611327069,1.922009439,0
-0.708338092,-0.893134532,1.172127229,0
-0.711334242,-0.734450118,1.183180707,0
0.109516391,-1.516455465,0.375334127,0
-1.061590404,-0.848315123,2.099088954,0
-0.852829371,-0.605959227,1.526278181,0
-1.013722343,-1.461528969,1.06863881,0
0.655019351,-2.12466342,-0.33516235,0
-0.598578772,-0.842787695,1.343748042,0
-0.204554418,-1.32743661,0.598000621,0
-0.23675341,-1.239537687,0.609022645,0
0.094024977,-1.732340651,0.944876569,1
-0.793752978,-0.553492955,1.619741532,0
-0.665084319,-0.986117234,1.412700547,0
-0.690863953,-0.795414804,1.429789507,0
0.909395686,-2.45838733,-0.647323031,0
-1.216717468,-0.133704136,1.776250705,0
0.961583606,-2.867120718,-0.615219803,0
-0.407193367,-1.092938703,1.13355045,0
-0.79556945,-0.501771481,0.665055756,0
-0.014637251,-1.488128231,0.348943135,0
0.002973512,-1.486723738,0.803882337,0
-0.862106806,-0.222790326,0.525311577,0
0.163802108,-1.968474144,-0.400246659,0
0.288020345,-2.202282627,-0.009179544,0
-0.527941737,-0.967641043,0.989590178,0
-0.18897771,-1.371096975,0.80520767,0
-0.328845179,-1.698829397,1.262723284,0
-0.087313062,-1.433811657,0.657925559,0
-0.60698685,-1.006368962,1.20592896,0
-1.106861963,-0.374390484,1.644404002,0
0.184651266,-1.752115091,0.419549979,0
-0.429310885,-1.223163456,0.985686021,0
-0.802375551,-0.576815283,1.720788982,0
-0.401471735,-1.125778426,1.025701554,0
-0.217616567,-1.229721029,0.823829613,0
-0.551155238,-0.774367728,1.452482443,0
-0.468591259,-1.042411577,0.794411379,0
-1.348449493,-0.303617042,1.66441583,0
-1.234729282,-0.25490954,1.848421245,0
0.480872691,-1.986413478,0.233765541,0
-0.287519957,-1.228994155,0.926426939,0
-1.399677376,0.130712487,2.371081705,0
-0.156354758,-1.551578167,0.129280817,0
-0.739599888,-0.903420519,1.483302154,0
-0.426703861,-0.750512104,1.566451097,0
-0.805237451,-0.549463662,1.476020517,0
-1.077886505,-0.344967421,1.797783454,0
-0.539863388,-1.010945074,1.309492186,0
-0.446390199,-1.25962497,0.823719828,0
-0.392623598,-1.176606427,0.915495815,0
-0.047932299,-1.482146809,0.474219944,0
0.316341309,-2.27652647,0.125760497,0
-0.730287807,-0.69471227,1.495585646,0
-1.228715691,0.021610278,0.725882781,0
-1.036743865,-0.54436791,1.635531076,0
0.238553509,-1.682596423,0.159856362,0
-1.354619136,-0.048796705,2.09022825,0
-1.026246222,-0.460588702,1.632880955,0
-0.808929629,-0.616945252,1.504340433,0
-0.803102379,-0.646499614,1.531680829,0
-0.598038877,-1.18348019,0.866203776,0
-0.956024989,-0.491532455,1.514101438,0
-1.333170906,0.190957435,1.506862247,0
-0.358810565,-1.166204006,1.101851526,0
0.344639958,-1.831282175,0.140054168,0
-0.294886959,-1.339675456,0.7315442,0
0.332811582,-1.937645832,0.225087421,0
-0.904640926,-0.594040905,1.581864468,0
-0.428733295,-1.092019888,1.02835861,0
-1.625938216,0.514391734,1.540825947,0
0.118290065,-2.008842106,0.673589376,0
-0.563513598,-1.095332299,1.252928274,0
-0.969117992,-0.347794069,1.760784861,0
-1.052829381,0.093156217,1.76248834,0
-1.215729224,-1.003857982,1.170527371,0
-0.343978248,-1.455321516,0.432107989,0
-0.291964771,-0.958214614,-0.163732887,0
-0.903550858,-0.543909494,1.612986636,0
-0.914385478,-0.609924044,1.308655416,0
-0.222847399,-0.870998726,0.06401049,0
-0.628544362,-1.35555158,1.051269611,0
-0.445957822,-0.979901261,1.089217935,0
-0.419309427,-1.081104341,1.178430576,0
-1.184367096,-1.029164627,-0.043748839,0
0.612770589,-2.184654573,-0.432920079,0
-0.830524719,-0.707439661,1.302533466,0
-0.388382946,-1.221763178,0.608544465,0
-1.204161459,-0.302698988,1.709869077,0
0.207089955,-1.779824447,-0.15936394,0
-0.573392805,-0.987771018,1.402984737,0
-0.385001236,-1.058316769,0.555853559,0
-0.394360822,-1.04147927,0.88330098,0
-0.533954122,-1.034887569,1.05819274,0
-0.894089883,-0.761128634,1.169123304,0
-0.855380891,-0.602426543,1.544052071,0
-0.666937972,-0.834866013,1.530904515,0
-1.020744358,-0.648711073,0.183577738,0
-0.796056746,-0.78655425,1.170868758,0
-0.340964549,-1.179411537,0.554111236,0
0.44759363,-1.907528522,-0.195876442,0
-0.719195099,-0.69054515,1.129851611,0
-0.205840757,-1.112444352,0.896969235,0
0.268751198,-2.213107768,0.094675367,0
-1.18653491,0.032126812,0.832537764,0
0.421449756,-1.96008009,-0.247224068,0
-1.064654739,-0.287191043,1.879987067,0
0.545425386,-1.969966525,-0.047461744,0
-0.846868106,-0.470277638,1.638853793,0
-0.708921569,-0.589041104,1.614341273,0
0.655326152,-2.017059477,-0.013367193,0
-0.987027706,-0.255828643,2.03369859,0
-0.747344744,-0.818813733,1.174640465,0
0.034613293,-1.477050347,0.467758205,0
-0.772038507,-0.98268672,0.858937857,0
0.183578191,-2.153084559,0.34575387,0
-1.087129889,-0.498934043,1.612380528,0
-0.258235914,-0.913405813,-0.178291563,0
-0.050198769,-1.389851835,0.669876987,0
-0.191347013,-1.431230059,0.383250799,0
0.340269851,-1.793837956,0.106083034,0
-0.728037731,-0.380568427,0.844317768,0
-0.755073286,-1.609521173,0.937227908,0
-0.818977206,-0.556926615,1.294065968,0
0.112079082,-1.574511048,0.339019637,0
-0.65931668,-0.602139506,1.330355594,0
-1.217801984,0.153518422,0.859831454,0
-0.225893405,-1.279769826,0.937278084,0
-0.530541938,-1.04532912,1.246512158,0
-0.408979137,-0.994571242,1.182419832,0
0.548199146,-2.033747242,-0.359596271,0
-1.017391719,0.129258562,0.917459152,0
-0.875862843,-0.469853888,1.662297301,0
0.161082728,-1.565655023,0.254953308,0
0.152317456,-1.548849504,0.459872243,0
-0.052187642,-0.967793979,-0.511539235,0
0.589842115,-1.982829754,-0.24609841,0
-0.527102743,-1.17890885,1.052469542,0
0.030116733,-1.50265094,0.400845735,0
-0.693108265,-0.616065744,1.45833671,0
0.150722682,-1.511572164,0.382529767,0
-0.004432709,-1.474553838,0.435384801,0
0.228291222,-2.131516835,0.211739138,0
0.560044185,-1.950707355,-0.264632653,0
-0.255222726,-1.63646916,1.009126037,0
-0.922443517,-0.503531504,1.721314084,0
0.26005867,-1.668256505,0.085174867,0
-0.191967145,-1.17172059,0.780582685,0
-0.138835738,-1.178070574,0.729967562,0
-0.247256318,-1.215714206,0.991212597,0
-0.588303821,-0.812246147,1.271958364,0
0.66430682,-1.955088545,-0.186222697,0
-0.021488121,-1.412040317,0.49431778,0
0.800071055,-2.252751489,-0.532169281,0
-0.585048764,-0.843277929,1.461476023,0
0.443144085,-2.903080414,-0.474169774,0
-0.13894514,-1.394726301,0.885037377,0
-0.765360536,-0.780439655,1.322058867,0
0.636560203,-1.895368972,-0.001219921,0
0.777336695,-2.144876081,-0.363413507,0
-0.588049003,-1.183836077,0.778344426,0
0.584108541,-1.98844849,-0.253005281,0
-0.651124936,-0.893502632,1.067739841,0
-0.401104953,-1.032441848,1.093128502,0
-0.257376645,-1.221390639,0.738013382,0
-0.90271668,-0.524246347,1.684525669,0
0.22868528,-1.996038688,0.730792494,1
0.594369965,-1.980581479,-0.299769066,0
0.659976829,-2.014447626,-0.2514198,0
-1.248780902,-1.562422583,1.453312067,0
-0.036592557,-1.105174768,1.251622632,0
-0.130682807,-1.252580393,0.805223027,0
-0.121185603,-1.209573371,0.962296458,0
-0.676872776,-0.821825415,1.282165744,0
-0.003254653,-1.31059752,0.703005799,0
-0.286443879,-1.042739683,1.169614845,0
0.340641439,-2.179942203,0.123711911,0
-0.568538597,-0.581934383,0.394529456,0
-0.424731045,-0.935553088,1.436332417,0
-0.422481003,-0.938558184,0.968564749,0
0.110867098,-1.397371789,0.374382231,0
-0.736717075,-0.737240214,1.260373974,0
-0.04680247,-1.416149917,0.576196248,0
-1.107322408,-0.007597038,1.82104753,0
0.771147707,-2.216232461,-0.247591971,0
0.206705506,-1.522105472,0.312106865,0
-1.358072674,0.313038152,1.551016273,0
0.357261945,-1.803104079,-0.011460538,0
0.425617936,-1.837357928,0.354216322,0
-0.069621518,-1.403582306,0.811746054,0
0.018128436,-1.446533581,0.390644194,0
-1.133990998,0.132201546,0.795702675,0
-0.195906663,-1.230564008,0.707273023,0
0.672522655,-2.088918518,-0.285193218,0
-0.342952325,-0.873983106,1.446894586,1
0.060737475,-1.550226095,0.407183554,0
-0.477962557,-1.01561376,1.429295399,0
-0.128412048,-1.386813259,0.513220286,0
-0.278369557,-1.154811185,1.036194748,0
-0.50886771,-1.398055608,1.454560839,0
-0.733957707,-0.748836606,1.326686614,0
0.041525782,-2.370833352,-0.091121796,0
-0.269803954,-1.198582498,1.131476012,0
-0.568913975,-0.82034049,1.286458481,0
-0.428072823,-1.090190394,1.029776318,0
-0.24471622,-1.200977555,0.900179682,0
-0.868729464,-0.558099194,0.648218576,0
0.732880362,-2.093730791,-0.291823919,0
-0.619470992,-1.039714199,1.311367592,1
-0.098611072,-1.74966679,0.652304677,0
-1.004570221,-0.37453281,1.804700881,0
-0.4442069,-1.392883527,1.365075903,0
-1.448209943,-0.326704208,2.268189483,0
-0.872525464,-0.506716842,1.618244101,0
0.31406055,-1.571449876,0.73126696,1
-0.919954445,-0.585511224,1.775364684,0
-0.45297832,-0.976982111,1.215906266,0
-0.268500575,-1.022698339,1.16711887,0
-0.683502942,-1.152235939,1.565335321,0
-0.010984407,-1.970284632,0.427832309,0
-1.167718496,-0.225759595,2.134967825,0
-0.228977193,-1.136164084,0.985595503,0
-0.346276382,-1.085200117,1.012798994,0
0.583154766,-2.405998406,-0.978654517,0
-1.065036165,-0.258220163,1.85633094,0
-1.325530629,0.448545923,0.584594279,0
-1.285945583,-0.392864073,1.836080678,0
-0.839251564,-0.960031228,1.00912267,0
0.339296655,-1.829914867,0.34032041,0
-0.430369633,-0.950108857,1.040414225,0
-0.054349131,-1.409637447,0.838528754,0
-1.47460403,0.269264533,2.668060013,0
0.015187608,-1.401220686,0.804375377,0
0.15756597,-0.853798598,0.115170193,0
0.680258488,-2.138230081,-0.19188608,0
-0.163445603,-1.40965922,0.769653587,0
-0.040123673,-1.40614483,0.820644545,0
-1.874874547,4.375621999,1.824225499,0
-0.298769413,-1.194880109,0.748433212,0
-0.678593527,-0.764225765,1.652552602,0
0.604040014,-1.970966653,-0.346711844,0
-0.047847093,-1.418797788,0.826620831,0
0.498205316,-1.870545948,0.020103582,0
-0.419794481,-0.717537444,-0.032090943,0
-0.942571516,-0.439850858,1.60365128,0
-0.71435281,-0.656181639,1.584205419,0
-0.33389218,-1.584283216,1.369792504,0
-1.282127573,-0.462761942,2.24460293,0
-0.531604596,-0.630103071,0.308716276,0
-0.609291338,-2.256901256,0.842395236,0
-0.558057743,-1.934531011,0.666673584,0
-0.690954784,-0.642561671,1.721543747,0
-0.710995705,-0.707021442,1.42232822,0
-0.675813604,-0.761935252,1.420713234,0
-0.949338754,-0.487325588,1.954260968,0
0.396610759,-2.395978035,-0.141127641,0
0.219612178,-1.811042153,0.079791311,0
-0.498974281,-1.124969249,0.952532292,0
-0.759080984,-1.591530391,1.033771163,0
0.338190891,-1.468174257,-1.041979601,0
-0.350431661,-1.606411088,0.699073439,0
-0.012119599,-1.582563434,0.213529121,0
-0.284117502,-1.201381705,1.254570861,0
-0.464838117,-0.680849971,-0.071082473,0
-0.625138672,-0.927791018,1.151112318,0
-0.476668828,-0.562191358,0.140903101,0
0.563219225,-1.851081412,-0.247605588,0
-0.027292495,-1.932377319,0.674702891,0
-0.610724986,-0.810316313,1.145945039,0
-0.572112675,-0.927288497,1.136061699,0
-0.831953881,-0.286427718,0.552823119,0
0.178844241,-1.629041855,0.585170118,0
-0.519218481,-0.894602193,0.993608948,0
0.067095671,-1.913784151,0.807294986,0
-1.089579792,-0.409522084,1.697523951,0
-0.187711426,-1.363498625,0.525775364,0
-0.723143486,-0.701131381,1.413432177,0
-0.063831705,-1.110806276,0.975346185,0
-1.181035153,-0.136999637,1.997351649,0
-0.279552912,-1.19178676,0.96868556,0
-0.18208656,-1.57693305,0.679759477,0
-0.914754423,-0.427439425,1.715303267,0
-1.272542642,-0.121351726,0.864638563,0
-0.696866015,-0.834283226,0.828543241,0
0.574025073,-2.255438602,-0.818436107,0
-0.804335954,-0.552517718,1.579925832,0
0.733069526,-2.24658763,-0.596707905,0
-0.058039174,-1.374589512,0.618099808,0
0.061367432,-1.495446841,0.534774321,0
-0.989044887,-0.359219777,1.725534405,0
-0.939005146,-0.361754976,1.911634511,0
-0.208523826,-1.428416826,0.93988432,0
0.077236425,-1.987618622,0.662165845,0
-1.13289279,-0.708802441,2.009120782,0
-0.050103133,-1.031052776,-0.435545284,0
0.196670361,-1.488019409,0.439509679,0
-1.349680231,-0.033655613,2.302337957,0
-0.876094457,-0.533766377,1.485130352,0
0.797785422,-2.1894812,-0.42306618,0
-0.187071344,-1.383680062,0.643642025,0
-0.531927993,-1.010601451,1.195237888,0
-1.144636138,-0.129132565,1.866658854,0
0.212467859,-1.557180818,0.551481269,0
-0.927148991,-0.558892321,1.83264622,0
-0.636149392,-1.103831064,1.718093353,0
-0.571649624,-0.577578603,0.149551631,0
-0.130748918,-1.233960065,0.900643276,0
-0.42068251,-0.899404218,1.207037028,0
-0.310890392,-1.150116571,0.913267892,0
0.347479733,-1.770722038,0.184133011,0
-0.979099016,-0.414308798,1.711921939,0
-0.049462094,-1.880965818,0.783139429,0
-0.577351655,-0.744776858,1.411953959,0
-0.266985966,-1.110689402,1.356531736,0
-0.816016813,-0.548075562,1.599185017,0
-0.335720738,-0.783885879,1.173128369,0
0.23259926,-1.350914977,-0.883750486,0
-0.587874601,-0.895497869,1.583758953,0
-0.968363852,-0.118680996,0.607098818,0
0.339116005,-1.55900791,0.349476829,0
-0.751916337,-0.703541909,1.135825412,0
-0.11473324,-1.189656101,0.890382095,0
0.746991424,-2.214905653,-0.577675316,0
-0.151183332,-1.321554782,0.924142129,0
-0.175720012,-1.262234731,0.964890342,0
-0.497952383,-0.865004738,1.279611674,0
-0.976240873,-0.340219268,1.554584843,0
-0.577793792,-0.80227342,1.283896843,0
0.276645864,-2.042727143,0.264397521,0
0.180967458,-1.506805998,0.691057532,0
0.155399475,-1.511864356,0.328400623,0
-0.394578722,-1.118617733,0.580081726,0
-0.030605249,-1.099595377,1.02903184,0
-0.322107269,-1.06560515,0.934291766,0
-0.52226364,-0.946884026,1.464949213,0
-0.836826417,-0.413229589,1.710834239,0
-0.704839707,-0.860714418,1.144417159,0
-0.542077323,-0.824306427,1.273090438,0
-0.748122437,-1.030237482,0.779485208,0
0.096393433,-1.542738484,0.772845948,0
-0.47785852,-1.539692198,0.516309572,0
-0.19454546,-1.095635325,0.759146159,0
-0.294452326,-1.486177767,1.239508402,0
-0.552168204,-0.781140356,1.172927504,0
-1.586919915,0.503064783,1.289756135,0
-0.477779375,-1.01443709,1.081158831,0
-0.436621606,-1.445970016,1.24325288,0
-0.556047577,-1.031051634,0.943867178,0
-0.147140925,-1.822463209,0.405023885,0
-0.479570877,-1.542651745,0.808901183,0
-0.653929477,-0.620097749,1.49046908,0
0.473156944,-1.59761887,0.47342168,0
-0.940099721,-0.516569629,1.378704463,0
0.202558703,-2.031540456,0.304209244,0
-1.18434199,0.198953257,0.865130099,0
-0.363542655,-0.785786223,-0.075529923,0
-0.29081974,-1.042597883,0.551793884,0
-1.385863285,-0.388535188,2.1254668,0
-0.771239461,-0.600513299,1.849590273,0
-0.780754987,-0.327821901,0.530052258,0
-0.389173102,-1.490826415,1.215744464,0
-0.321372768,-1.166014517,1.127082978,0
-0.227467811,-1.340110699,0.798192194,0
0.384078599,-1.966189259,-0.545907529,0
0.325078996,-2.403944184,-0.368169954,0
-1.141244753,-0.292986024,1.725940826,0
-0.037976354,-1.404096712,0.311396635,0
-0.449441146,-1.051831044,0.883114084,0
-0.458365307,-1.081457453,1.06345475,0
0.762651254,-2.194193923,-0.413686223,0
-1.018175162,-0.644157837,1.169041916,0
-0.684151247,-0.837044526,1.224548584,0
-1.259214172,-0.470989788,1.367533381,0
-0.870927285,-0.535953585,1.603450486,0
-0.754318579,-0.830561074,1.205388043,0
-0.412058901,-1.086654135,1.044102196,0
0.552214089,-2.003603592,-0.350053827,0
-0.647734932,-0.855113242,1.241866725,0
-0.968731049,-0.51612872,1.302703576,0
0.243967942,-1.722542258,0.13174892,0
-0.58852659,-0.954831076,1.087783981,0
0.774860051,-2.299239905,-0.630783216,0
-0.553690601,-0.879909811,1.209536327,0
-1.07067867,-0.470200776,1.6524029,0
-0.184903865,-1.793744583,0.370343489,0
-1.500265697,0.023319461,2.050062721,0
0.409258908,-1.741817305,-0.110675484,0
-0.958385327,-0.353396463,0.393144268,0
-0.724095385,-0.545615769,0.561927916,0
0.317707696,-1.778774291,-0.094060546,0
0.279965297,-1.736662804,0.182807487,0
-0.947841438,-0.494402106,1.54810402,0
-0.276160203,-1.086407215,0.496858529,0
-0.638796538,-1.007438651,1.218532862,0
0.555924925,-2.212759011,-0.399427193,0
-1.33038794,-0.120377364,1.882768303,0
-0.593411031,-0.855315157,0.987850465,0
-1.424942444,0.126498195,1.155956276,0
-0.134627405,-1.308811037,0.356795528,0
-0.48889537,-1.593887738,0.965178271,0
-0.488021233,-0.994861379,1.077017982,0
-0.224571859,-1.287149278,0.812814077,0
-0.717175264,-0.674292319,1.725225529,0
0.525655368,-1.533424407,0.436939252,0
0.182291375,-1.420981216,0.896429974,1
-0.727917302,-0.830135482,1.03308017,0
-0.687622512,-0.762547504,1.305400545,0
-0.780655689,-0.975224816,0.968704063,0
0.277513517,-1.782144109,0.007064721,0
-0.126792759,-1.332109954,0.617583004,0
0.050208829,-1.468296319,0.451266371,0
-0.355853679,-1.137222752,1.151560643,0
-1.114361173,-0.478307741,1.547028149,0
-0.766791032,-0.715179307,1.417020147,0
-1.146532694,-0.280780873,2.064122638,0
-1.04206029,-0.408293118,1.660095884,0
0.643027331,-2.159421614,-0.604830939,0
-0.435196973,-1.039021383,1.054205824,0
-1.178449871,0.141596341,0.798658067,0
-0.072008921,-1.982405732,0.332468138,0
-0.860072659,-1.069412476,0.581185355,0
0.369926769,-1.493200155,-1.135418051,0
-1.212441467,-0.500219204,1.453182673,0
-1.141566519,-0.581342308,1.075052877,0
-0.829000536,-0.511913237,1.587125254,0
-0.936170178,-0.539101808,1.376839081,0
0.484821021,-2.19772991,-0.70874322,0
0.006879276,-1.566949217,0.568723102,0
