a,b,c,d,e,f,g,y
-0.131651544,-1.3246114,0.866255091,-0.615485939,0.27262631,-0.42460562,0.457005436,0
-0.620623012,-0.887103079,1.557236014,-0.424132689,0.049744658,-0.051339342,-0.618042551,0
-0.460142115,-1.053406392,1.152917932,-0.188970485,0.35029086,-0.206568177,-0.121538091,0
0.242591196,-1.513572689,0.287782107,-1.617358934,-0.10237366,-0.562138229,1.979010921,0
0.82522219,-2.388881999,-0.470754882,-0.979212784,0.69227466,0.069699458,-0.003949812,0
-1.417612937,0.332705677,1.291565882,-0.558466851,-0.210783751,0.260396369,0.269809439,0
-0.138804805,-1.513243071,0.52893809,-0.277667239,0.448126662,-0.359305317,1.271661403,0
-0.783109691,-0.492232618,1.39401112,-0.708344514,0.158282175,-0.265726721,-0.118736392,0
0.585513525,-2.084972314,-0.038306715,-1.016663231,0.429108405,0.084048381,-0.269542518,0
0.888485709,-2.409893251,-0.420312893,-1.042648177,0.557029665,-0.004380188,-0.016383148,0
-0.563956306,-0.912241474,1.133085729,-0.405292933,0.467972392,0.180541733,-1.282236013,0
-0.858010264,-0.550739761,1.401627819,-0.038043027,0.440256713,-0.444132763,1.599974957,0
-0.2979905,-1.259385067,0.965934891,-0.213887439,0.300270183,-0.331152089,1.300969135,0
-0.929070997,-0.509204782,1.866339611,-0.473205945,-0.108791197,-0.164282592,-0.162392301,0
-0.986041333,-0.437823207,1.775590189,-0.319051517,-0.006463905,-0.313147236,0.712286276,0
0.596356546,-2.049323244,-0.229405636,-0.936337392,0.579157911,-0.15178796,0.80258551,0
-0.465836796,-1.011313896,0.98459415,-0.199915505,0.296510328,-0.617455098,2.528775505,0
-0.605461903,-0.775735412,1.179775122,-0.319766581,0.383222363,-0.555771225,1.539984406,0
-1.035012132,-0.380866377,1.731506664,-0.08568716,0.278474017,-0.226007118,0.20796085,0
-0.970936051,-0.570548129,1.566286865,0.021252273,0.308009326,-0.146279769,0.790040226,0
-0.5743638,-1.371282023,1.345930532,0.729796434,-1.118140734,-0.282557488,1.049719166,0
-0.28858053,-1.290025517,0.923710231,-0.15223124,0.292985431,-0.350905697,1.505011066,0
-1.124273241,-0.33744046,2.020622911,-0.198467923,0.010705639,-0.052240918,-0.146718267,0
-0.566035066,-0.88971637,1.087329835,-0.120770287,0.418689503,-0.542215633,2.317023775,0
-0.772245925,-0.951799491,1.374709493,0.38147383,-1.030661797,-0.263546359,0.462516617,0
0.171925362,-2.075962445,0.323802633,0.38309768,-0.780570692,-0.339287634,1.576398447,0
-0.254802044,-0.860424387,0.164238969,-1.4528381,-0.102429484,0.896223733,-1.929951144,0
-0.726836723,-0.778192379,1.696849819,-0.551156522,-0.262236009,-0.168880323,-0.232429708,0
-0.263225382,-1.634735641,1.100702406,0.269686241,-1.30342615,-0.473235867,1.030134128,0
0.091802674,-1.445963906,0.36547993,-1.063157428,0.275687829,-0.215750045,0.973889256,0
-0.527600739,-0.508438174,0.327189816,-1.33864771,-0.016382093,0.792975267,-1.775637841,0
-0.428769802,-1.015586686,1.20773234,-0.617460387,0.01423657,-0.450844325,0.685209467,0
-0.761561337,-0.719987453,1.490740783,-0.215825706,0.130557329,-0.290052857,0.747709813,0
-0.504716974,-0.989333182,1.21554341,-0.359225609,0.110668199,-0.425242167,1.50300202,0
-0.680346842,-0.861436179,1.26679267,-0.180264132,0.275470552,-0.265807439,0.905516724,0
-0.28572893,-0.675606142,-0.075487847,-1.242939343,0.378800101,0.170432159,0.161904837,0
0.407101054,-1.915398771,0.324988842,-1.095627436,0.24958663,0.29946927,-1.23573998,0
-0.902043157,-0.240184503,0.363449687,-0.936810638,0.245007026,0.850009435,-0.362303789,0
0.222113538,-1.711406656,0.218684295,-0.918526804,0.503977298,0.139139439,-0.075210967,0
-0.720981953,-0.70379167,1.245487395,-0.334385796,0.370435402,-0.426090424,0.769679209,0
-0.692926439,-0.840628099,1.138012392,-0.069672532,0.342484187,-0.470771937,2.411377605,0
-0.420483729,-1.074881411,1.159237194,-0.399123458,0.155674108,-0.342246654,0.590614985,0
-1.020105359,-0.09319985,0.936521635,-1.258458314,-0.670235632,-0.013502011,0.976248542,0
-0.227978134,-1.284087089,0.990857812,-0.630763879,-0.073066396,-0.520614931,1.449584676,0
0.616567091,-2.165693618,-0.081200735,-0.900152323,0.449641555,0.148913683,-0.32560389,0
-0.67938265,-0.760931773,0.86699671,-0.548852688,0.829342055,0.348173065,-0.303356994,0
-0.8890809,1.148106744,1.170980159,-2.888621427,2.779627122,-1.46945916,0.279245134,0
-0.824885296,-0.814680032,1.309153387,0.074277858,0.435328551,-0.048654265,0.681147536,0
0.012240338,-1.412990264,0.70228153,-1.04155426,0.322938377,0.269848547,-1.02784735,0
-0.739791601,-1.163421693,1.357653731,0.905319493,-0.991681701,-0.436336719,1.978870685,0
-0.904201949,-1.22792704,0.108588,0.179863451,-3.961402308,2.975276894,-1.3175141,0
0.728188344,-2.197009585,-0.365018486,-0.963752494,0.614005259,-0.150405646,0.724608193,0
0.163532924,-1.638604338,0.248483549,-0.826719227,0.630891039,0.172302288,-0.090476048,0
-0.206478673,-1.30758518,0.666738939,-0.438053321,0.565702365,-0.038731005,0.449160091,0
-0.048811324,-1.470799447,0.689083756,-0.586806868,0.256286033,-0.08061453,0.211516891,0
-1.097222157,-0.15646892,1.91635382,-0.581457815,0.135280809,-0.339585264,-0.675658014,0
-0.493464596,-1.190549688,0.935146361,0.12843878,0.679785372,0.051950044,-0.218677063,0
-0.798870603,-0.285616088,0.567833817,-1.042432216,-0.458169979,-0.30471918,2.717498668,0
-0.559110385,-1.096123526,0.879552119,0.165373106,0.660693626,-0.194230284,1.356599723,0
-0.627907974,-0.715975946,1.559802154,-1.001190586,-0.33393426,-0.470290493,-0.748055354,0
-0.619593701,-0.887331526,1.022183297,-0.330846434,0.409083736,-0.409751163,0.944731065,0
-1.118532643,-0.317366559,1.721367423,-0.116335301,0.336903609,-0.200057093,0.274197691,0
-0.084969684,-1.298549808,0.609442215,-0.804448173,0.480540451,0.143167187,-0.575916063,0
-0.436719566,-0.929915087,1.34311508,-1.155891191,-0.497007758,-0.707260944,0.941807387,0
-0.437389124,-1.168110429,1.227523152,-0.358125096,0.20505727,0.002386623,-0.532288466,0
-0.2569963,-1.2930315,0.982901753,-0.339986723,0.207451841,-0.291604919,0.465511582,0
-0.823917358,-0.304904169,0.422120863,-1.009422554,-0.188430408,0.175291799,2.047552235,0
0.411170039,-1.922858314,0.325311291,-1.104681091,0.228114733,0.296499507,-1.231508351,0
0.070012952,-1.600895048,0.311119499,-0.975321293,0.376719996,0.152910886,0.075004457,0
0.281981864,-1.613830518,0.417662955,-1.411186886,0.240250747,0.048166727,-1.254585117,0
-0.512237065,-1.140820095,1.011937003,-0.112580934,0.427831329,-0.104678249,0.548354919,0
-0.302580166,-1.088460763,1.045147436,-0.891775778,0.28365975,0.404029946,-1.738895033,0
-0.78094877,-0.609057626,1.550603444,-0.495402376,0.02995039,-0.393962726,0.220195948,0
-0.337972967,-1.092948711,0.778992448,-0.184116037,0.60057075,-0.535707267,1.528824244,0
0.12073637,-1.789665481,0.201011179,0.000498158,0.725075173,-0.325344545,1.194687397,0
-0.861528679,-1.033193405,1.812756954,0.454945793,-1.514760521,-0.194362538,0.250246613,0
-1.281967962,-0.221803125,2.025035006,-0.117117654,0.03857524,0.003518305,-0.058460006,0
-0.613112501,-0.704168729,1.259662866,-0.3257116,0.323536692,-0.539508721,0.678463564,0
-0.141383669,-1.300071414,0.988961916,-0.701087027,0.128926893,0.046235046,-0.820497367,0
-0.235248253,-1.094966065,0.955389327,-0.840935845,0.081737945,-0.267875529,-0.223337183,0
-0.298558318,-1.087027088,1.213873639,-0.846563611,-0.014853908,0.051458466,-1.521589765,0
0.935725883,-2.414320045,-0.460152486,-0.925435582,0.632233211,-0.018633663,-0.107222512,0
0.059741083,-1.495200045,0.572025096,-0.570481103,0.159835105,-0.71729495,1.466162187,0
-0.50207875,-1.416589303,1.51135418,0.534276835,-1.384635095,-0.168011475,-0.031634359,0
-0.575925221,-0.357891028,0.634113898,-1.628634661,-0.669929158,-0.284886107,0.782835367,0
0.669717778,-2.110448702,0.135852912,-1.343701727,0.098155026,0.134252864,-1.308016029,0
-0.431216255,-1.022799861,1.181355648,-0.348564194,0.046579956,-0.484162703,1.453443792,0
0.004446042,-1.356412232,0.571009697,-0.834104032,0.348868871,0.027902838,0.028015788,0
-0.246378375,-0.860455909,0.075206845,-1.467299032,-0.147105644,0.775684176,-1.053860568,0
-0.808374896,-0.524494107,1.665044258,-0.44762627,0.033621277,-0.301461062,-0.882948327,0
-0.242361512,-1.177167107,1.040005232,-0.561154749,0.068845999,-0.436039527,-0.106507779,0
-0.842486514,-0.515413163,1.640429915,-0.376415713,-0.034493787,-0.454957559,0.859375494,0
-0.305703045,-1.119689337,1.058531562,-0.391027655,0.238362932,-0.405639812,0.48912741,0
-0.49686603,-1.297804338,1.171989832,0.562362193,-1.181764964,-0.706507266,2.179088658,0
-0.981599987,0.3414514,0.579666533,-1.449819758,0.743008896,-0.269609667,0.969817898,0
-0.791387478,-0.287028849,0.957365797,-1.275078358,-0.772758766,0.05514319,0.564685411,0
-0.237846938,-1.180068509,1.075875718,-0.703276798,-0.122110242,-0.540625697,0.60651675,0
-0.871129774,-0.831091705,1.46948536,0.816755557,-0.850159414,-0.642376575,2.267999127,0
-0.607633177,-0.789766949,1.193147601,-0.161251974,0.230839879,-0.636631567,2.374843151,0
-0.306199232,-1.341732737,0.932466282,-0.547537329,0.067798596,-0.144669164,-0.056416747,0
-0.891637578,-0.599434914,1.999225459,-0.757640937,-2.259711101,-1.084708231,1.231606592,1
-0.412554023,-0.948815007,1.100076792,-0.686679232,-0.0019571,-0.341723273,1.358100575,0
-0.554829213,-0.546751771,1.529797833,-1.836146443,-0.824868335,-0.772712474,0.839539656,1
-0.469515099,-0.340685611,1.020027003,-1.092920166,1.193887855,-0.979030756,0.647564352,0
-0.277285928,-1.03833808,0.826834976,-0.549319376,0.429944163,-0.302189279,0.330141943,0
-0.078040481,-1.444339429,1.050796056,-0.621423663,-0.07476517,-0.207153682,-0.652278206,0
-0.415909434,-0.884798887,1.232800395,-1.173496479,-0.301017089,-0.746777394,0.901003361,0
0.556309341,-2.562696919,-0.313608587,0.335900229,-0.4960949,0.077678912,0.910477213,0
0.155836167,-1.52545896,0.64199395,-1.185878032,0.070616136,0.149458275,-1.039261618,0
-0.874030382,-0.286733292,0.969418595,-0.766291716,-0.389437585,0.386421457,-0.469340808,0
-0.592877104,-0.968449728,0.574411693,0.108690666,-1.562882006,0.09375983,0.912433416,0
-0.960356027,-0.363639546,1.794616965,-0.315498426,0.105991962,-0.25640496,-0.843310753,0
-0.936078915,-0.443456611,1.910902897,-0.350354801,-0.004762821,-0.048178756,-1.73103693,0
-0.475588059,-1.310879113,1.21899118,0.400825318,-1.336889475,-0.725896667,2.01613546,0
0.270463848,-1.709497188,0.538754121,-0.983185784,0.281985135,0.409662336,-2.297278714,0
-0.515130006,-0.871000278,1.100669754,-0.219745747,0.273345589,-0.616430297,1.689348699,0
-0.875814432,-0.278785959,0.531399804,-0.594867388,-0.147075906,-0.063329739,2.353830339,0
-1.19819073,0.214447476,1.180374385,-0.955745771,-0.501210239,0.018364002,0.292772288,0
-1.521964345,0.586206128,1.603266563,-1.031074345,-0.703199473,0.054586923,0.095301028,0
-0.727560513,-0.566246566,1.246648469,-0.672900059,0.537443332,-0.009335031,-1.116298228,0
-0.08634122,-1.283562366,0.794954486,-0.781183243,-0.026610121,-0.78378182,1.423891566,0
-0.565173636,-0.730110259,1.349136009,-0.602199333,0.142724041,-0.547484446,0.723962944,0
0.770519581,-2.140860198,-0.354698478,-1.091214928,0.529670241,-0.285697025,0.737340608,0
-0.990786347,-0.197426608,1.976477301,-1.028652761,-0.47160715,-0.60468418,-0.510372938,0
0.26331928,-1.582166594,0.635836668,-1.652873249,-0.31831667,-0.060559162,-0.895801264,0
-0.855257505,-0.636847613,1.705187987,-0.292659166,-0.006154908,-0.085807725,-0.274313214,0
-0.555944188,-0.873559573,1.303618543,-0.397270082,0.304951887,-0.186247868,-0.669750934,0
-0.005652833,-1.474886574,0.849923118,-0.686845322,0.143947814,0.071444514,-0.909032903,0
-0.540691861,-0.484331964,0.422567171,-1.230095957,-0.502548036,-0.295306686,1.519480806,0
-0.540807176,-0.897361935,1.44955593,-0.494225547,-0.106872958,-0.309352893,0.047507865,0
-0.826829704,-0.881432573,1.630948538,0.385720959,-1.173824035,-0.067647214,-0.62341225,0
-0.1178591,-2.294215875,0.217992703,0.766094282,-3.71757998,1.362567106,0.774596596,0
-0.185250114,-1.167647125,0.640932644,-1.154443459,0.200920935,-0.003864118,-0.339804671,0
0.428722185,-1.806671435,0.140460733,-0.976624288,0.466760268,0.04433734,-0.847060912,0
0.214159974,-1.574781158,0.616475377,-1.335075368,-0.055804573,0.085767184,-1.007435602,0
-0.339284892,-1.109173104,1.128143287,-0.439062787,0.050465279,-0.424523751,0.558780624,0
0.228296876,-1.705361313,0.020799369,-0.723834019,0.705141641,0.088548591,-0.129754072,0
-0.47822809,-1.003724642,1.102900853,-0.272926677,0.261953136,-0.365016314,0.798753858,0
-0.142458166,-1.204996621,0.745495448,-0.546213512,0.312297746,-0.741129998,1.551799307,0
-1.246056863,0.072482574,2.041946564,-0.338743076,0.332337398,-0.321274495,-0.707839117,0
0.246073484,-1.300127237,0.159401925,-1.233167499,0.999235971,-0.311149973,-0.086423828,0
-0.349496582,-1.090344812,1.127354152,-0.416612213,0.104347998,-0.417214244,0.548239393,0
-0.914777666,-0.351690585,2.047407611,-1.166839875,-0.781084565,-0.568886931,0.141546579,0
-0.481136831,-0.672192347,1.401819649,-1.330305574,-0.325256831,-0.853449699,0.332949182,0
-0.298593313,-1.146617447,1.097405412,-0.497521716,0.017855367,-0.448051051,0.557315765,0
-0.730343204,-0.646338635,1.552469583,-0.297652371,0.171586972,-0.219415514,-0.999154413,0
-0.145091661,-1.396966,0.801346054,-0.354149264,0.289087914,-0.310029565,0.390659228,0
-1.033715678,-0.359706442,1.995725651,-0.332743072,-0.14498233,-0.180305272,-0.147476819,0
-0.8996912,-0.17329748,0.859273102,-0.883461946,-0.41418632,0.051183759,0.714682619,0
0.333166996,-1.65392915,0.251417291,-1.084515535,0.421311479,-0.023279973,-0.74997652,0
-0.87253724,-0.068115647,0.584630972,-1.037137254,-0.158297175,0.057729661,1.407609319,0
-0.373789972,-1.093280685,1.318892886,-0.48730136,0.024973833,-0.18231398,-0.531985524,0
-0.829789509,-0.45930909,1.506763469,-0.346634343,0.171492029,-0.530008715,0.204939772,0
0.464506245,-1.818848165,-0.009027199,-0.918554379,0.585046513,-0.089607225,-0.229584851,0
-0.252892388,-1.257898209,0.945487321,-0.469470782,0.126101615,-0.37625653,0.519545143,0
0.668718057,-2.127572158,0.172697816,-1.342591391,0.06227113,0.191047189,-1.526967736,0
-0.022673872,-1.436375418,0.629622653,-0.329227904,0.372813138,-0.558988659,1.179882693,0
-0.566569705,-0.809477754,1.433066107,-0.661081067,-0.002190571,0.017194259,-0.551530538,0
0.084097566,1.981448634,0.242567385,-7.148065386,3.51063638,-3.813468063,2.964331737,1
-0.722067724,-0.774136479,1.675183965,-0.283214703,-0.127245523,-0.153637191,0.286220246,0
0.755925752,-2.151245053,-0.362797257,-0.965188149,0.608072963,-0.225467602,0.695001411,0
-0.221429539,-1.251069541,0.981756093,-0.455092354,0.034747062,-0.511341107,1.360210172,0
-0.522169818,-0.781480168,1.195808165,-0.571614973,0.082243782,-0.738576479,1.604967452,0
-0.589990676,-0.526192005,0.312566656,-0.612753049,-0.012064991,-0.057788088,1.504590692,0
0.010182721,-1.443684533,0.613672372,-0.650288057,0.184283316,-0.32995241,1.28422371,0
-0.456134023,-1.405690343,1.227347014,0.364400562,-1.273010855,-0.431313412,0.478287186,0
-0.204477693,-1.711333821,1.011319914,0.615627815,-1.103523314,-0.371937247,0.842952285,0
-0.488392458,-1.323295273,1.373137832,0.324262348,-1.435454973,-0.545602511,1.160377704,0
0.10414903,-1.955706253,0.724063472,-0.042088235,-1.193941032,0.230451619,-0.647619641,0
-0.022629542,-1.344518144,0.769534607,-0.937944983,-0.181396648,-0.849060925,1.460036434,1
-0.052551453,-2.045544222,-0.818480286,0.166580927,-3.707102914,2.662859817,-0.776460392,0
-0.251121685,-1.304119547,0.896686892,-0.23948078,0.301878246,-0.26441067,0.419000534,0
-1.020401887,0.015935125,0.863454072,-0.935169307,-0.272532703,0.315272664,0.584683142,0
-0.728649254,-0.695699204,1.475373253,-0.375784496,0.145738676,-0.202003316,-0.95449678,0
-0.449390968,-1.042292933,1.21691055,-0.231091638,0.086017717,-0.331291735,0.558427295,0
-0.822652005,-0.55682262,1.73347228,-0.289412002,0.16905448,-0.06489637,-1.62368291,0
0.256383817,-1.560160003,0.203360158,-0.907177253,0.570264192,-0.06997654,-0.743584744,0
-0.92860546,-0.56628313,0.423035235,-0.156259058,-1.057637532,0.735617809,0.542330282,0
0.285055226,-1.701158066,0.500042402,-1.124848906,0.120479907,0.19653648,-1.143946507,0
-0.953328637,-0.249819238,1.941580741,-1.027326824,-0.486369809,-0.597982256,-0.530469332,0
-0.849038676,-0.531912058,1.63458129,-0.290017404,0.001150027,-0.412115753,0.831709904,0
-0.88636751,-0.507535386,1.91306004,-0.445172632,-0.109882576,-0.072394946,-1.301112931,0
-0.007116451,-1.384131324,0.461594756,-0.416791259,0.567067947,-0.352652516,1.194339817,0
-0.170739028,-1.158879599,0.897898965,-1.576159145,-0.14477561,0.161232131,-2.156577493,0
-0.411414013,-1.020472956,1.108330597,-0.238586106,0.307657439,-0.438643818,1.360377776,0
-0.350628865,-1.06194743,1.091277015,-0.354723566,0.292847118,-0.395755481,0.495356374,0
-0.439846264,-0.327615848,0.981341817,-3.131775679,-1.974864049,-0.71538263,0.250616935,1
-0.770929076,-0.597085161,1.516875184,-0.460545368,0.184546822,-0.255086816,-0.912076283,0
-0.821609098,-0.439992451,1.628828804,-0.590731882,0.018008342,-0.527852656,0.259840235,0
0.636536777,-2.062701786,-0.112027226,-0.943724609,0.524958254,-0.008622869,-0.127801811,0
0.273970934,-1.649510436,0.545927456,-1.304774084,-0.005712782,0.107037389,-1.061606618,0
0.359300134,-1.613233671,0.182275975,-1.184183707,0.522046609,-0.17396977,0.10853752,0
-1.13265065,-0.130314111,1.929165451,-0.22691964,0.284236206,-0.243553371,-0.799032381,0
-0.264992328,-1.123411182,0.872235243,-0.339104101,0.371865822,-0.597283197,1.328564394,0
-0.298114173,-1.527052258,0.967111414,0.610619702,-0.992931949,-0.610791389,1.783864199,0
-0.842953055,-0.254417804,0.786234015,-0.81603385,-0.347428847,0.090748241,0.648521888,0
0.741026552,-2.249260986,-0.49689727,-0.68153322,0.856259368,-0.034616024,0.593614664,0
-1.149728513,0.300413866,1.119868247,-1.45829519,-0.584434832,0.175006207,-0.631308745,0
-0.106665396,-1.675983368,0.915307546,-0.041123593,-1.390211588,-0.373623953,0.836833659,0
-0.822493934,-0.886593022,1.585386248,0.348243806,-1.280000476,-0.230168816,0.495630985,0
-0.262157838,-1.18615295,0.855743622,-0.270124139,0.23400256,-0.647408824,2.197872733,0
-0.694597355,-0.65277908,1.566347968,-0.526041092,-0.019256782,-0.324387099,-0.918762958,0
-0.002578462,-1.555053959,0.506425566,-0.232994834,0.434704548,-0.451736388,1.146697426,0
0.025521988,-1.529873602,0.753443284,-0.493299492,0.134709538,-0.408492098,0.339095158,0
-0.183665126,-1.259719032,1.002032779,-0.62205793,-0.041742558,-0.494901491,0.535344991,0
-1.619892747,1.013044055,1.681761986,-1.408214589,-0.09592993,-0.086789121,-0.304723388,0
0.267413763,-1.82168142,0.302130759,-0.623041438,0.356009843,-0.083917139,0.016757014,0
0.122083289,-1.598558043,0.545504181,-0.961645967,0.235143906,0.31117862,-1.096355114,0
-0.030084381,-1.454242774,0.613459192,-0.643888556,0.280972473,-0.131157328,0.215822081,0
